1958;"TRX";26;0.0582492;837509257.375044;837509257.375044;0;0;-0.289861;0.598132;3.546346;6.69430009;11.575589;-22.31912747;0.3343;0.14137116;2022-03-24 00:42:07;2022-03-24 00:42:56
4195;"FTT";27;42.03961799;112350060.642144;112350060.642144;0;0;0.680841;1.496207;7.063605;15.11427599;35.89045664;7.51390905;0.3253;0.01945245;2022-03-24 00:42:07;2022-03-24 00:42:56
1321;"ETC";28;40.11841474;2639022356.55272;2639022356.55272;0;0;-1.730741;-7.290053;59.124135;73.60523823;79.8614762;17.91666889;0.3022;0.49183074;2022-03-24 00:42:07;2022-03-24 00:42:56
3957;"LEO";29;5.46138179;5947611.56608867;5947611.56608867;0;0;-0.27018;-3.254743;-1.828238;2.71002239;67.5532953;66.41690065;0.2934;0.0011416;2022-03-24 00:42:07;2022-03-24 00:42:56
4030;"ALGO";30;0.75539009;207181947.468096;207181947.468096;0;0;-0.406961;1.517742;11.639315;5.12705532;-14.14162672;-43.11664684;0.282;0.04138247;2022-03-24 00:42:07;2022-03-24 00:42:56
512;"XLM";31;0.18914175;272760562.971619;272760562.971619;0;0;-0.802731;-0.61516;8.40126;15.94086153;6.62612989;-27.22786565;0.2626;0.05850225;2022-03-24 00:42:07;2022-03-24 00:42:56
1966;"MANA";32;2.3993614;540498101.994681;540498101.994681;0;0;4.267951;8.304074;4.425312;5.04750438;26.46650519;-29.35190892;0.2492;0.12237301;2022-03-24 00:42:07;2022-03-24 00:42:56
4023;"BTCB";33;39008.24244696;18718008.6477934;18718008.6477934;0;0;0.867604;0.607296;3.192782;15.67239589;21.44207393;-15.50020642;0.2314;0.00456383;2022-03-24 00:42:07;2022-03-24 00:42:56
4642;"HBAR";34;0.19925717;86238825.4117706;86238825.4117706;0;0;0.173086;1.494595;5.07417;7.84396705;-3.49204165;-32.55749965;0.2196;0.02212081;2022-03-24 00:42:07;2022-03-24 00:42:56
8916;"ICP";35;17.18164172;355185593.507968;355185593.507968;0;0;-0.485521;4.323666;12.655523;5.16622594;-10.48274716;-29.43646662;0.209;0.0957077;2022-03-24 00:42:07;2022-03-24 00:42:56
6892;"EGLD";36;168.68444971;240197883.43082;240197883.43082;0;0;0.035599;-1.300994;11.678632;25.19215022;44.21489762;-28.98275979;0.2064;0.06565163;2022-03-24 00:42:07;2022-03-24 00:42:56
6210;"SAND";37;3.1456512;1003144500.40765;1003144500.40765;0;0;5.163357;11.15454;3.740404;17.07826002;10.90726407;-45.19844168;0.2023;0.27973748;2022-03-24 00:42:07;2022-03-24 00:42:56
6783;"AXS";38;56.24763612;643679680.702613;643679680.702613;0;0;7.128188;18.211428;21.668436;27.75560466;21.29701129;-42.5640776;0.1933;0.18788614;2022-03-24 00:42:07;2022-03-24 00:42:56
3077;"VET";40;0.05079469;322887349.227753;322887349.227753;0;0;0.407386;3.441038;14.536439;21.50850481;6.45571275;-40.02638717;0.184;0.09883632;2022-03-24 00:42:07;2022-03-24 00:42:56
328;"XMR";41;179.08852808;101009665.894696;101009665.894696;0;0;0.026674;1.118598;1.442232;31.88263532;27.82093834;-5.35899923;0.1825;0.03116631;2022-03-24 00:42:07;2022-03-24 00:42:56
2280;"FIL";42;17.43521117;487304373.192362;487304373.192362;0;0;-0.935528;3.928613;8.80234;1.51105831;-0.62548507;-48.50604917;0.178;0.15449322;2022-03-24 00:42:07;2022-03-24 00:42:56
1274;"WAVES";43;28.17482557;658660975.665845;658660975.665845;0;0;-3.09415;-5.007784;7.625536;256.29521724;238.52920392;88.24496439;0.1711;0.21683178;2022-03-24 00:42:07;2022-03-24 00:42:56
